Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
151535,B000H27O8C,AILXT3KX45OAR,Amanda Tillotson,0,0,5,1220400000,yummo in my tummo,"This cocoa dissolves in a nice way without a lot of chocolate clumps at the bottom of the mug. The cinnamon flavor has a 'cozy' aroma/taste. There are several other delicious Land O Lakes cocoa flavors including French Vanilla, Supreme, and Caramel. It's yummo in my tummo ( I find myself saying this a lot when I'm drinking it!). Several months a year the elementary school fundraising company called Market Day features a large box of Land O Lakes cocoa (assortment of flavors) for a much lower cost than in most grocery stores."
374634,B002GWQ2TS,A1A0DUC0MTZJR0,"Amazon addict ""tea novice""",0,0,5,1309046400,Just sweet enough,I was pleasantly surprised by this tea. It has a delicate cherry and rose like after taste that is great with the green tea. I think it's great for a summer iced tea or I even just have it as a hot tea in the morning.
468158,B000F6UOOG,A3J5LMV5W0YDA7,R. Donaldson,0,0,4,1173657600,"Mild, pleasant tasting green tea","This is the ONLY green tea I've found that I really, really like!  It has a very pleasant, mild flavor and no caffeine.  I often use two bags at a time to increase the benefit green tea has to offer. Even with the two bags, which makes a stronger cup of tea, it's still very mild tasting.  The only thing keeping me from giving it a five star rating is that I would prefer it be organic."
67237,B004JRXZKM,A11YOTONCPRQ9S,SH,0,0,2,1325030400,Too expensive,"I canceled my ship and save on this item.  The package costs more than the local grocery store, per item.  And it's smaller in weight than the local store's product.  I was also surprised that the noodles are clear.  But in the picture, they do look clear.  The local product contains tofu to give it a more noodle-like look (and more calories).<br /><br />So all of that to the side, I do think this flavor of shirataki noodles are less smelly than other varieties I've tried.  And they taste like the others, which pretty much means no taste.  But they do give you somewhat the experience of eating a noodle while really saving on calories.  As with all shirataki noodles, they're a tad bit slimey and can be a little bit hard to eat at first.<br /><br />To use this product, I rinse it very well in a collander, trying not to smell it as it comes out of the package.  Then I heat them in the microwave 2-3 minutes to warm them up.  Rinse that water off.  Top with other things, like steamed Asian mixed vegetables.  I toss them in a little curry as well."
175962,B0053SEVF4,ALPS2AWJUK3O6,mjwhyte,0,0,5,1334880000,good stuff,I can get these treats most anywhere but I can't buy them at this price.  With Amazon Prime I pay no shipping which makes this product cheaper than I can buy locally. The dog loves them. What more can you ask for?
332552,B003GS5FMQ,A1WCNLY011WT7H,Afton Nelson,8,8,5,1161129600,Indulge Your Tastebuds,"About a month ago, I noticed a new product at my local QFC. It was on sale and I actually did a double take and returned to check out the display. It was filled with bags of fancy nut mixes by Sahale Snacks.  I had been trying to wean myself off sweets by substituting nuts and other trail mixes for candy whenever I got the munchies.  Sahale snack mixes looked like the fancy, upscale ""town mouse"" to my regular, boring ""country mouse"" trail mixes.<br /><br />The one that caught my eye was Sing Buri with cashew, pineapple, peanut, lemongrass and Chinese chili. The ingredients definitely made my mouth water, but the picture on the front is what sold me: a heaping bowl of delicious sweet and savory looking cashews and dried pineapple. The bag was pretty expensive at $5.99 on sale for 5 ounces, but I was definitely hooked at that point and decided to give it a try. I didn't even wait to get home, but opened up the bag in the car and started snacking right away. It was amazing!<br /><br />The more I looked into Sahale Snacks, the more I liked. On the website, the story is told of the two founders hiking up Mt. Rainier in Washington State, dreaming of something beyond the regular peanut/raisin/m&m combo that was their trail mix. What resulted was a snack mix that was indulgent and healthy.<br /><br />These snack blends are a little pricy, but in my opinion, totally worth it. This would be a wonderful nut mix to offer to friends and guests when entertaining. This is a high brow snack that you or your guests will love."
282103,B0046LLEBS,AKVNJT3SCIKXY,"Joy ""JS""",3,3,5,1316476800,DELECTABLE,"I had never tried oil cured olives before, and was warned by a 'foodie' friend to expect a lot of salt.  I wasn't surprised.  They were EXTREMELY salty.  What DID surprise me (pleasantly) was the succulent texture and rich olive flavour. I like to use chopped olives in hummus, and just left out the salt in the recipe.  If you really need to watch the salt, cover the olives in water, and ""nuke"" them for five minutes on high. covered.  Let them sit until cool enough to handle, then drain and rinse thoroughly.  Refrigerate over night and repeat the process with fresh water.  By then, you've gotten rid of almost half the salt, while retaining texture and flavour.<br /><br />Roland products are great.  Just expect the unexpected."
221436,B000BSW6K8,AC5Z3SJOALBN0,itwasalvrstryst,0,0,1,1345161600,Just ONE of these made my kitty sick!,"I bought these thinking they would be a slightly more productive treat for my 6yo, small, male cat. Usually I give him little pieces of plain fish or chicken, but was happy that there was something that might lessen how often I brush his teeth (since he hates it with a furry passion!).<br /><br />I gave him one thinking if he liked it I would give him more, but didn't want to confuse his system. After about 3 minutes, he threw up everywhere. More than once. I didn't want him to be sick, but he was so excited and had gobbled it up so fast I thought I would try the other flavor. Same thing after only one greenie. He's an EXTREMELY healthy cat, very active and has never had a single health problem, but these made him so sick. After he threw up he wouldn't eat for two days. I was going to take him to the vet, but he perked back up, and started eating normally (hasn't thrown up once since).<br /><br />Obviously it's not like this for every cat, but I looked into it further and if you read reviews from other major sellers there are many problems like this in perfectly healthy cats. Some reacted even worse than mine, so I was lucky."
47870,B004SRH2B6,A2J0H64O06IB2O,B Crichlow,6,9,2,1274313600,What have they done????,"I'm from the Caribbean and now live in the United States.  Since I can't get fresh coconut water where I live I order it from Amazon all the time...every few weeks or so.  My wife thought I was crazy at first, but she came to acquire a taste for coconut water and so I order some for her as well.  I loved the zico in the 11oz cartons.  I also like O.N.E; vita coco isn't bad either.  I figured that if I like zico in the 11oz carton, why not order the 14oz bottle?  Big mistake... unlike the product in the 11oz carton, this bottled stuff absolutely misrepresents authentic coconut water.  It has an after taste like sour milk.  I've tasted spoiled coconut water before in the caribbean, and even that tastes better than the new zico.  I have never felt so compelled to write a review about a product before.  I hope zico stops making their ""new"" product from concentrate, and gets back to what made their coconut water such a wonderful product in the first place.  Hope you don't make the same mistake that I did."
9609,B002PO09MS,A2JPEHRFNKB1CG,CBear,1,3,1,1313107200,Very Dissapointing,"I was very dissapointed with this fondant. I decided to try it for the first time, and that was a mistake. They claim that the fondant can be rolled out thinner then most brands, so you can use less to decorate more. That is not true. Even just rolling it out to 1/8in it tends to tear. Once I finally got it on the cake to cover, it is very hard to smooth it around the cake. It is very sticky, the fondant smoother does not glide smoothly over it. All in all I will never buy this brand again, I am going to stick with Wilton."
565292,B001EO5U3I,ABKBY0WDJX9QK,"Brett S. Upton ""Balthazar3n""",0,0,4,1201478400,"Tastes good, more filling","I have an upcoming trip and wanted a large quantity of oatmeal.  McCain's tastes better than most, especially toasted, and the price was excellent.  Using the cook-the-night-before method recommended on McCain's website I can have oatmeal ready in the morning with very little fuel or bother."
176966,B000GF0JEQ,AEC90GPFKLAAW,Lisa Kearns,0,0,4,1300492800,"Tasty, quick to prepare, a little pricey","If you like tortellini, the Napoleon brand won't disappoint you.  It cooks quickly and has a nice spinach and cheese flavor.  With a pesto sauce it's very tasty. For our large family, I have to fix two boxes so it's a little bit expensive at $3+ per box.  But overall I am pleased with the texture and taste of these tortellini."
170361,B000KCXKOQ,AJQEAFFXTWAAP,Cara,0,0,3,1349827200,Didn't care for them,"I didn't care for them, I had never had them before so I can't really comment on quality or anything. The price was high. I was hoping I would like them but didn't too sugary for me."
131194,B001RVCDME,A1IBSB2DDNVPT0,"Kathleen Conner ""Vegan Grandma""",0,0,5,1289088000,Great product,"These bars are soft, moist and full of flavor.  They are worth the price and I can't stop eating them."
495587,B000ER3DTE,A3NHUQ33CFH3VM,Citizen John,0,0,3,1248912000,Our twin 7-month olds love this one - carrots,"I subscribe to the 4 oz. version of this baby food.  Considering price, I think the 4 oz. jars are a better deal.<br /><br />Both our twin babies love this one with carrots as we discovered with the vegetable variety pack.  Other parents have told me their babies like carrots so this one is likely to be a winner.<br /><br />I've tried many Earth's Best baby food in the jars products on my babies.  They like all of them with only a couple exceptions.  I've discovered they're not fond of peas or onions, but I've also discovered that as they get older they will eat more types of foods.  If you get something your baby doesn't like, maybe you can keep it on hand for when your baby is a few months older and try again.<br /><br />Several other varieties of Earth's Best contain carrots.  I think this is to make them sweet so that babies will like them more.<br /><br />The ingredients are simply organic carrots and water.  One 4-ounce jar (not this 2.5 ounce jar) has 40 calories, and daily value: 4% protein, 150% vitamin A and 4% calcium (that's all of it; no iron for example).<br /><br />Compared to other Earth Best varieties, this has very little calories but is very high in vitamin A.  I'm informed that the daily intake percentage is based on an adult."
